sgx,sgy,sgz
-4768.87,-3953.19,-4015.93
-1506.13,-3953.19,-4015.93
-4894.36,-3827.7,-4015.93
-1380.64,-3827.7,-4015.93
-5019.85,-3702.21,-4015.93
-1255.15,-3702.21,-4015.93
-5145.34,-3576.72,-4015.93
-1129.66,-3576.72,-4015.93
-5270.83,-3451.23,-4015.93
-5396.32,-3325.74,-4015.93
-1004.17,-3325.74,-4015.93
-878.677,-3200.25,-4015.93
-5521.81,-3074.75,-4015.93
-753.187,-3074.75,-4015.93
-5647.3,-2949.26,-4015.93
-5772.79,-2823.77,-4015.93
-627.696,-2823.77,-4015.93
-502.206,-2698.28,-4015.93
-5898.28,-2572.79,-4015.93
-376.716,-2447.3,-4015.93
-6023.77,-2321.81,-4015.93
-251.226,-2321.81,-4015.93
-125.735,-2070.83,-4015.93
-6149.26,-1945.34,-4015.93
-0.245117,-1945.34,-4015.93
125.245,-1694.36,-4015.93
250.735,-1443.38,-4015.93
-6274.75,-1192.4,-4015.93
376.226,-1192.4,-4015.93
501.715,-941.422,-4015.93
-6274.75,-815.932,-4015.93
627.205,-690.441,-4015.93
752.695,-188.48,-4015.93
-6149.26,62.5,-4015.93
-6023.77,438.971,-4015.93
752.695,564.461,-4015.93
627.205,689.951,-4015.93
-5898.28,815.441,-4015.93
501.715,815.441,-4015.93
376.226,940.932,-4015.93
-5772.79,1066.42,-4015.93
250.735,1066.42,-4015.93
-5647.3,1317.4,-4015.93
125.245,1317.4,-4015.93
-5521.81,1568.38,-4015.93
-0.245117,1693.87,-4015.93
-5396.32,1819.36,-4015.93
-5270.83,1944.85,-4015.93
-5145.34,2195.83,-4015.93
-5019.85,2321.32,-4015.93
-4894.36,2446.81,-4015.93
-4768.87,2572.3,-4015.93
-4643.38,2697.79,-4015.93
-125.735,2823.29,-4015.93
-4517.89,2948.78,-4015.93
-251.226,2948.78,-4015.93
-4392.4,3074.27,-4015.93
-502.206,3074.27,-4015.93
-376.716,3074.27,-4015.93
-4266.91,3199.76,-4015.93
-753.187,3199.76,-4015.93
-627.696,3199.76,-4015.93
-4141.42,3325.24,-4015.93
-1004.17,3325.24,-4015.93
-878.677,3325.24,-4015.93
-4015.93,3450.73,-4015.93
-1255.15,3450.73,-4015.93
-1129.66,3450.73,-4015.93
-3890.44,3576.22,-4015.93
-1506.13,3576.22,-4015.93
-1380.64,3576.22,-4015.93
-3764.95,3701.71,-4015.93
-3639.46,3701.71,-4015.93
-1757.11,3701.71,-4015.93
-1631.62,3701.71,-4015.93
-3513.97,3827.21,-4015.93
-2008.09,3827.21,-4015.93
-1882.6,3827.21,-4015.93
-3388.48,3952.7,-4015.93
-2259.07,3952.7,-4015.93
-2133.58,3952.7,-4015.93
-3262.99,4078.19,-4015.93
-2510.05,4078.19,-4015.93
-2384.56,4078.19,-4015.93
-3137.5,4203.68,-4015.93
-3012.01,4203.68,-4015.93
-2761.03,4203.68,-4015.93
-2635.54,4203.68,-4015.93
-2886.52,4329.17,-4015.93
-3200.25,-5019.85,-4015.93
-2698.28,-5019.85,-4015.93
-3576.72,-4894.36,-4015.93
-2447.3,-4894.36,-4015.93
-3702.21,-4768.87,-4015.93
-2321.81,-4768.87,-4015.93
-3953.19,-4643.38,-4015.93
-2196.32,-4643.38,-4015.93
-4078.68,-4517.89,-4015.93
-2070.83,-4517.89,-4015.93
-4329.66,-4392.4,-4015.93
-1945.34,-4392.4,-4015.93
-4455.15,-4266.91,-4015.93
-1819.85,-4266.91,-4015.93
-4580.64,-4141.42,-4015.93
-1694.36,-4141.42,-4015.93
-4706.13,-4015.93,-4015.93
-1568.87,-4015.93,-4015.93
-4831.62,-3890.44,-4015.93
-1443.38,-3890.44,-4015.93
-4957.11,-3764.95,-4015.93
-1317.89,-3764.95,-4015.93
-5082.6,-3639.46,-4015.93
-1192.4,-3639.46,-4015.93
-5208.09,-3513.97,-4015.93
-1066.91,-3513.97,-4015.93
-5333.58,-3388.48,-4015.93
-1066.91,-3388.48,-4015.93
-5459.07,-3262.99,-4015.93
-941.422,-3262.99,-4015.93
-5459.07,-3137.5,-4015.93
-815.932,-3137.5,-4015.93
-5584.56,-3012.01,-4015.93
-690.441,-3012.01,-4015.93
-5710.05,-2886.52,-4015.93
-690.441,-2886.52,-4015.93
-5835.54,-2761.03,-4015.93
-564.951,-2761.03,-4015.93
-5835.54,-2635.54,-4015.93
-439.461,-2635.54,-4015.93
-5961.03,-2510.05,-4015.93
-439.461,-2510.05,-4015.93
-5961.03,-2384.56,-4015.93
-313.971,-2384.56,-4015.93
-6086.52,-2259.07,-4015.93
-188.48,-2259.07,-4015.93
-6086.52,-2133.58,-4015.93
-188.48,-2133.58,-4015.93
-6086.52,-2008.09,-4015.93
-62.9902,-2008.09,-4015.93
-6212.01,-1882.6,-4015.93
62.5,-1882.6,-4015.93
-6212.01,-1757.11,-4015.93
62.5,-1757.11,-4015.93
-6212.01,-1631.62,-4015.93
187.99,-1631.62,-4015.93
-6212.01,-1506.13,-4015.93
187.99,-1506.13,-4015.93
-6212.01,-1380.64,-4015.93
313.48,-1380.64,-4015.93
-6212.01,-1255.15,-4015.93
313.48,-1255.15,-4015.93
-6337.5,-1129.66,-4015.93
438.971,-1129.66,-4015.93
-6337.5,-1004.17,-4015.93
438.971,-1004.17,-4015.93
-6337.5,-878.677,-4015.93
564.461,-878.677,-4015.93
-6212.01,-753.187,-4015.93
564.461,-753.187,-4015.93
-6212.01,-627.696,-4015.93
689.951,-627.696,-4015.93
-6212.01,-502.206,-4015.93
689.951,-502.206,-4015.93
-6212.01,-376.716,-4015.93
689.951,-376.716,-4015.93
-6212.01,-251.226,-4015.93
689.951,-251.226,-4015.93
-6212.01,-125.735,-4015.93
815.441,-125.735,-4015.93
-6212.01,-0.245117,-4015.93
815.441,-0.245117,-4015.93
-6086.52,125.245,-4015.93
815.441,125.245,-4015.93
-6086.52,250.735,-4015.93
815.441,250.735,-4015.93
-6086.52,376.226,-4015.93
815.441,376.226,-4015.93
-5961.03,501.715,-4015.93
815.441,501.715,-4015.93
-5961.03,627.205,-4015.93
689.951,627.205,-4015.93
-5961.03,752.695,-4015.93
564.461,752.695,-4015.93
-5835.54,878.186,-4015.93
438.971,878.186,-4015.93
-5835.54,1003.68,-4015.93
313.48,1003.68,-4015.93
-5710.05,1129.17,-4015.93
187.99,1129.17,-4015.93
-5710.05,1254.66,-4015.93
187.99,1254.66,-4015.93
-5584.56,1380.15,-4015.93
62.5,1380.15,-4015.93
-5584.56,1505.64,-4015.93
62.5,1505.64,-4015.93
-5459.07,1631.13,-4015.93
62.5,1631.13,-4015.93
-5459.07,1756.62,-4015.93
-62.9902,1756.62,-4015.93
-5333.58,1882.11,-4015.93
-62.9902,1882.11,-4015.93
-5208.09,2007.6,-4015.93
-62.9902,2007.6,-4015.93
-5208.09,2133.09,-4015.93
-62.9902,2133.09,-4015.93
-5082.6,2258.58,-4015.93
-62.9902,2258.58,-4015.93
-4957.11,2384.07,-4015.93
-62.9902,2384.07,-4015.93
-4831.62,2509.56,-4015.93
-62.9902,2509.56,-4015.93
-4706.13,2635.05,-4015.93
-62.9902,2635.05,-4015.93
-4580.64,2760.54,-4015.93
-62.9902,2760.54,-4015.93
-4580.64,2886.03,-4015.93
-188.48,2886.03,-4015.93
-4455.15,3011.52,-4015.93
-313.971,3011.52,-4015.93
-4329.66,3137.01,-4015.93
-564.951,3137.01,-4015.93
-4204.17,3262.5,-4015.93
-815.932,3262.5,-4015.93
-4078.68,3387.99,-4015.93
-1066.91,3387.99,-4015.93
-3953.19,3513.48,-4015.93
-1317.89,3513.48,-4015.93
-3827.7,3638.97,-4015.93
-1568.87,3638.97,-4015.93
-3576.72,3764.46,-4015.93
-1819.85,3764.46,-4015.93
-3451.23,3889.95,-4015.93
-2070.83,3889.95,-4015.93
-3325.74,4015.44,-4015.93
-2321.81,4015.44,-4015.93
-3200.25,4140.93,-4015.93
-2572.79,4140.93,-4015.93
-2949.26,4266.42,-4015.93
-2823.77,4266.42,-4015.93
-3137.5,-5145.34,-3953.19
-3012.01,-5145.34,-3953.19
-2886.52,-5145.34,-3953.19
-2761.03,-5145.34,-3953.19
-3513.97,-5019.85,-3953.19
-3388.48,-5019.85,-3953.19
-3262.99,-5019.85,-3953.19
-2635.54,-5019.85,-3953.19
-3764.95,-4894.36,-3953.19
-3639.46,-4894.36,-3953.19
-4015.93,-4768.87,-3953.19
-3890.44,-4768.87,-3953.19
-3764.95,-4768.87,-3953.19
-4141.42,-4643.38,-3953.19
-4015.93,-4643.38,-3953.19
-4392.4,-4517.89,-3953.19
-4266.91,-4517.89,-3953.19
-4141.42,-4517.89,-3953.19
-4517.89,-4392.4,-3953.19
-4392.4,-4392.4,-3953.19
-4643.38,-4266.91,-3953.19
-4517.89,-4266.91,-3953.19
-4768.87,-4141.42,-3953.19
-4643.38,-4141.42,-3953.19
-5019.85,-4015.93,-3953.19
-4894.36,-4015.93,-3953.19
-4768.87,-4015.93,-3953.19
-5145.34,-3890.44,-3953.19
-5019.85,-3890.44,-3953.19
-4894.36,-3890.44,-3953.19
-5145.34,-3764.95,-3953.19
-5019.85,-3764.95,-3953.19
-5270.83,-3639.46,-3953.19
-5145.34,-3639.46,-3953.19
-5396.32,-3513.97,-3953.19
-5270.83,-3513.97,-3953.19
-5521.81,-3388.48,-3953.19
-5396.32,-3388.48,-3953.19
-5647.3,-3262.99,-3953.19
-5521.81,-3262.99,-3953.19
-5772.79,-3137.5,-3953.19
-5647.3,-3137.5,-3953.19
-5521.81,-3137.5,-3953.19
-5772.79,-3012.01,-3953.19
-5647.3,-3012.01,-3953.19
-5898.28,-2886.52,-3953.19
-5772.79,-2886.52,-3953.19
-5898.28,-2761.03,-3953.19
-6023.77,-2635.54,-3953.19
-5898.28,-2635.54,-3953.19
-6023.77,-2510.05,-3953.19
-376.716,-2510.05,-3953.19
-6149.26,-2384.56,-3953.19
-6023.77,-2384.56,-3953.19
-6149.26,-2259.07,-3953.19
-6274.75,-2133.58,-3953.19
-6149.26,-2133.58,-3953.19
-125.735,-2133.58,-3953.19
-6274.75,-2008.09,-3953.19
-6149.26,-2008.09,-3953.19
-6274.75,-1882.6,-3953.19
-6274.75,-1757.11,-3953.19
125.245,-1757.11,-3953.19
-6274.75,-1631.62,-3953.19
-6400.25,-1506.13,-3953.19
-6274.75,-1506.13,-3953.19
250.735,-1506.13,-3953.19
-6400.25,-1380.64,-3953.19
-6274.75,-1380.64,-3953.19
-6400.25,-1255.15,-3953.19
-6274.75,-1255.15,-3953.19
376.226,-1255.15,-3953.19
-6400.25,-1129.66,-3953.19
-6400.25,-1004.17,-3953.19
501.715,-1004.17,-3953.19
-6400.25,-878.677,-3953.19
-6400.25,-753.187,-3953.19
-6274.75,-753.187,-3953.19
627.205,-753.187,-3953.19
-6400.25,-627.696,-3953.19
-6274.75,-627.696,-3953.19
-6274.75,-502.206,-3953.19
-6274.75,-376.716,-3953.19
752.695,-376.716,-3953.19
-6274.75,-251.226,-3953.19
752.695,-251.226,-3953.19
-6274.75,-125.735,-3953.19
-6274.75,-0.245117,-3953.19
-6149.26,125.245,-3953.19
-6149.26,250.735,-3953.19
-6149.26,376.226,-3953.19
-6023.77,501.715,-3953.19
-6023.77,627.205,-3953.19
752.695,627.205,-3953.19
-6023.77,752.695,-3953.19
627.205,752.695,-3953.19
-5898.28,878.186,-3953.19
501.715,878.186,-3953.19
-5898.28,1003.68,-3953.19
376.226,1003.68,-3953.19
-5772.79,1129.17,-3953.19
250.735,1129.17,-3953.19
-5772.79,1254.66,-3953.19
-5647.3,1380.15,-3953.19
125.245,1380.15,-3953.19
-5647.3,1505.64,-3953.19
-5521.81,1631.13,-3953.19
-5521.81,1756.62,-3953.19
-0.245117,1756.62,-3953.19
-5396.32,1882.11,-3953.19
-0.245117,1882.11,-3953.19
-5270.83,2007.6,-3953.19
-0.245117,2007.6,-3953.19
-5270.83,2133.09,-3953.19
-5145.34,2258.58,-3953.19
-5019.85,2384.07,-3953.19
-4894.36,2509.56,-3953.19
-4768.87,2635.05,-3953.19
-4643.38,2760.54,-3953.19
-4643.38,2886.03,-3953.19
-4517.89,3011.52,-3953.19
-4392.4,3137.01,-3953.19
-4266.91,3262.5,-3953.19
-4141.42,3387.99,-3953.19
-4015.93,3513.48,-3953.19
-3890.44,3638.97,-3953.19
-3764.95,3764.46,-3953.19
-3639.46,3764.46,-3953.19
-3513.97,3889.95,-3953.19
-3388.48,4015.44,-3953.19
-3262.99,4140.93,-3953.19
-3137.5,4266.42,-3953.19
-3012.01,4266.42,-3953.19
-2761.03,4266.42,-3953.19
-3137.5,-5208.09,-3890.44
-3012.01,-5208.09,-3890.44
-2886.52,-5208.09,-3890.44
-2761.03,-5208.09,-3890.44
-3513.97,-5082.6,-3890.44
-3388.48,-5082.6,-3890.44
-3262.99,-5082.6,-3890.44
-2635.54,-5082.6,-3890.44
-3764.95,-4957.11,-3890.44
-3639.46,-4957.11,-3890.44
-2510.05,-4957.11,-3890.44
-4015.93,-4831.62,-3890.44
-3890.44,-4831.62,-3890.44
-2384.56,-4831.62,-3890.44
-4141.42,-4706.13,-3890.44
-2259.07,-4706.13,-3890.44
-4392.4,-4580.64,-3890.44
-4266.91,-4580.64,-3890.44
-2133.58,-4580.64,-3890.44
-4517.89,-4455.15,-3890.44
-2008.09,-4455.15,-3890.44
-4643.38,-4329.66,-3890.44
-1882.6,-4329.66,-3890.44
-4768.87,-4204.17,-3890.44
-1757.11,-4204.17,-3890.44
-5019.85,-4078.68,-3890.44
-4894.36,-4078.68,-3890.44
-1631.62,-4078.68,-3890.44
-5145.34,-3953.19,-3890.44
-1506.13,-3953.19,-3890.44
-1380.64,-3827.7,-3890.44
-5270.83,-3702.21,-3890.44
-1255.15,-3702.21,-3890.44
-5396.32,-3576.72,-3890.44
-1129.66,-3576.72,-3890.44
-5521.81,-3451.23,-3890.44
-5647.3,-3325.74,-3890.44
-1004.17,-3325.74,-3890.44
-5772.79,-3200.25,-3890.44
-878.677,-3200.25,-3890.44
-753.187,-3074.75,-3890.44
-5898.28,-2949.26,-3890.44
-627.696,-2823.77,-3890.44
-6023.77,-2698.28,-3890.44
-502.206,-2698.28,-3890.44
-376.716,-2572.79,-3890.44
-6149.26,-2447.3,-3890.44
-251.226,-2321.81,-3890.44
-6274.75,-2196.32,-3890.44
-125.735,-2196.32,-3890.44
-0.245117,-1945.34,-3890.44
125.245,-1819.85,-3890.44
-6400.25,-1568.87,-3890.44
250.735,-1568.87,-3890.44
376.226,-1317.89,-3890.44
501.715,-1066.91,-3890.44
627.205,-815.932,-3890.44
-6400.25,-564.951,-3890.44
752.695,-439.461,-3890.44
-6274.75,62.5,-3890.44
-6149.26,438.971,-3890.44
752.695,689.951,-3890.44
-6023.77,815.441,-3890.44
627.205,815.441,-3890.44
501.715,940.932,-3890.44
-5898.28,1066.42,-3890.44
376.226,1066.42,-3890.44
250.735,1191.91,-3890.44
-5772.79,1317.4,-3890.44
125.245,1442.89,-3890.44
-5647.3,1568.38,-3890.44
-5521.81,1819.36,-3890.44
-5396.32,1944.85,-3890.44
-0.245117,2070.34,-3890.44
-5270.83,2195.83,-3890.44
-5145.34,2321.32,-3890.44
-5019.85,2446.81,-3890.44
-4894.36,2572.3,-3890.44
-4768.87,2697.79,-3890.44
-125.735,2823.29,-3890.44
-4643.38,2948.78,-3890.44
-251.226,2948.78,-3890.44
-4517.89,3074.27,-3890.44
-502.206,3074.27,-3890.44
-376.716,3074.27,-3890.44
-4392.4,3199.76,-3890.44
-753.187,3199.76,-3890.44
-627.696,3199.76,-3890.44
-4266.91,3325.24,-3890.44
-1004.17,3325.24,-3890.44
-878.677,3325.24,-3890.44
-4141.42,3450.73,-3890.44
-1255.15,3450.73,-3890.44
-1129.66,3450.73,-3890.44
-4015.93,3576.22,-3890.44
-1506.13,3576.22,-3890.44
-1380.64,3576.22,-3890.44
-3890.44,3701.71,-3890.44
-1757.11,3701.71,-3890.44
-1631.62,3701.71,-3890.44
-3764.95,3827.21,-3890.44
-3639.46,3827.21,-3890.44
-2008.09,3827.21,-3890.44
-1882.6,3827.21,-3890.44
-3513.97,3952.7,-3890.44
-2259.07,3952.7,-3890.44
-2133.58,3952.7,-3890.44
-3388.48,4078.19,-3890.44
-2510.05,4078.19,-3890.44
-2384.56,4078.19,-3890.44
-3262.99,4203.68,-3890.44
-2635.54,4203.68,-3890.44
-3137.5,4329.17,-3890.44
-3012.01,4329.17,-3890.44
-2886.52,4329.17,-3890.44
-2761.03,4329.17,-3890.44
-3200.25,-5145.34,-3890.44
-2698.28,-5145.34,-3890.44
-3576.72,-5019.85,-3890.44
-2572.79,-5019.85,-3890.44
-3827.7,-4894.36,-3890.44
-2447.3,-4894.36,-3890.44
-4078.68,-4768.87,-3890.44
-2321.81,-4768.87,-3890.44
-4204.17,-4643.38,-3890.44
-2196.32,-4643.38,-3890.44
-4455.15,-4517.89,-3890.44
-2070.83,-4517.89,-3890.44
-4580.64,-4392.4,-3890.44
-1945.34,-4392.4,-3890.44
-4706.13,-4266.91,-3890.44
-1819.85,-4266.91,-3890.44
-4831.62,-4141.42,-3890.44
-1694.36,-4141.42,-3890.44
-5082.6,-4015.93,-3890.44
-1568.87,-4015.93,-3890.44
-5208.09,-3890.44,-3890.44
-1443.38,-3890.44,-3890.44
-5208.09,-3764.95,-3890.44
-1317.89,-3764.95,-3890.44
-5333.58,-3639.46,-3890.44
-1192.4,-3639.46,-3890.44
-5459.07,-3513.97,-3890.44
-1066.91,-3513.97,-3890.44
-5584.56,-3388.48,-3890.44
-1066.91,-3388.48,-3890.44
-5710.05,-3262.99,-3890.44
-941.422,-3262.99,-3890.44
-5835.54,-3137.5,-3890.44
-815.932,-3137.5,-3890.44
-5835.54,-3012.01,-3890.44
-690.441,-3012.01,-3890.44
-5961.03,-2886.52,-3890.44
-690.441,-2886.52,-3890.44
-5961.03,-2761.03,-3890.44
-564.951,-2761.03,-3890.44
-6086.52,-2635.54,-3890.44
-439.461,-2635.54,-3890.44
-6086.52,-2510.05,-3890.44
-313.971,-2510.05,-3890.44
-6212.01,-2384.56,-3890.44
-313.971,-2384.56,-3890.44
-6212.01,-2259.07,-3890.44
-188.48,-2259.07,-3890.44
-6337.5,-2133.58,-3890.44
-62.9902,-2133.58,-3890.44
-6337.5,-2008.09,-3890.44
-62.9902,-2008.09,-3890.44
-6337.5,-1882.6,-3890.44
62.5,-1882.6,-3890.44
-6337.5,-1757.11,-3890.44
187.99,-1757.11,-3890.44
-6337.5,-1631.62,-3890.44
187.99,-1631.62,-3890.44
-6462.99,-1506.13,-3890.44
313.48,-1506.13,-3890.44
-6462.99,-1380.64,-3890.44
313.48,-1380.64,-3890.44
-6462.99,-1255.15,-3890.44
438.971,-1255.15,-3890.44
-6462.99,-1129.66,-3890.44
438.971,-1129.66,-3890.44
-6462.99,-1004.17,-3890.44
564.461,-1004.17,-3890.44
-6462.99,-878.677,-3890.44
564.461,-878.677,-3890.44
-6462.99,-753.187,-3890.44
689.951,-753.187,-3890.44
-6462.99,-627.696,-3890.44
689.951,-627.696,-3890.44
-6337.5,-502.206,-3890.44
689.951,-502.206,-3890.44
-6337.5,-376.716,-3890.44
815.441,-376.716,-3890.44
-6337.5,-251.226,-3890.44
815.441,-251.226,-3890.44
-6337.5,-125.735,-3890.44
815.441,-125.735,-3890.44
-6337.5,-0.245117,-3890.44
815.441,-0.245117,-3890.44
-6212.01,125.245,-3890.44
815.441,125.245,-3890.44
-6212.01,250.735,-3890.44
815.441,250.735,-3890.44
-6212.01,376.226,-3890.44
815.441,376.226,-3890.44
-6086.52,501.715,-3890.44
815.441,501.715,-3890.44
-6086.52,627.205,-3890.44
815.441,627.205,-3890.44
-6086.52,752.695,-3890.44
689.951,752.695,-3890.44
-5961.03,878.186,-3890.44
564.461,878.186,-3890.44
-5961.03,1003.68,-3890.44
438.971,1003.68,-3890.44
-5835.54,1129.17,-3890.44
313.48,1129.17,-3890.44
-5835.54,1254.66,-3890.44
187.99,1254.66,-3890.44
-5710.05,1380.15,-3890.44
187.99,1380.15,-3890.44
-5710.05,1505.64,-3890.44
62.5,1505.64,-3890.44
-5584.56,1631.13,-3890.44
62.5,1631.13,-3890.44
-5584.56,1756.62,-3890.44
62.5,1756.62,-3890.44
-5459.07,1882.11,-3890.44
62.5,1882.11,-3890.44
-5333.58,2007.6,-3890.44
62.5,2007.6,-3890.44
-5333.58,2133.09,-3890.44
-62.9902,2133.09,-3890.44
-5208.09,2258.58,-3890.44
-62.9902,2258.58,-3890.44
-5082.6,2384.07,-3890.44
-62.9902,2384.07,-3890.44
-4957.11,2509.56,-3890.44
-62.9902,2509.56,-3890.44
-4831.62,2635.05,-3890.44
-62.9902,2635.05,-3890.44
-4706.13,2760.54,-3890.44
-62.9902,2760.54,-3890.44
-4706.13,2886.03,-3890.44
-188.48,2886.03,-3890.44
-4580.64,3011.52,-3890.44
-313.971,3011.52,-3890.44
-4455.15,3137.01,-3890.44
-564.951,3137.01,-3890.44
-4329.66,3262.5,-3890.44
-815.932,3262.5,-3890.44
-4204.17,3387.99,-3890.44
-1066.91,3387.99,-3890.44
-4078.68,3513.48,-3890.44
-1317.89,3513.48,-3890.44
-3953.19,3638.97,-3890.44
-1568.87,3638.97,-3890.44
-3827.7,3764.46,-3890.44
-1819.85,3764.46,-3890.44
-3576.72,3889.95,-3890.44
-2070.83,3889.95,-3890.44
-3451.23,4015.44,-3890.44
-2321.81,4015.44,-3890.44
-3325.74,4140.93,-3890.44
-2572.79,4140.93,-3890.44
-3200.25,4266.42,-3890.44
-2698.28,4266.42,-3890.44
-3513.97,-5145.34,-3827.7
-3388.48,-5145.34,-3827.7
-3262.99,-5145.34,-3827.7
-3890.44,-5019.85,-3827.7
-3764.95,-5019.85,-3827.7
-3639.46,-5019.85,-3827.7
-4141.42,-4894.36,-3827.7
-4015.93,-4894.36,-3827.7
-3890.44,-4894.36,-3827.7
-4392.4,-4768.87,-3827.7
-4266.91,-4768.87,-3827.7
-4141.42,-4768.87,-3827.7
-4517.89,-4643.38,-3827.7
-4392.4,-4643.38,-3827.7
-4266.91,-4643.38,-3827.7
-4643.38,-4517.89,-3827.7
-4517.89,-4517.89,-3827.7
-4894.36,-4392.4,-3827.7
-4768.87,-4392.4,-3827.7
-4643.38,-4392.4,-3827.7
-5019.85,-4266.91,-3827.7
-4894.36,-4266.91,-3827.7
-4768.87,-4266.91,-3827.7
-5145.34,-4141.42,-3827.7
-5019.85,-4141.42,-3827.7
-4894.36,-4141.42,-3827.7
-5270.83,-4015.93,-3827.7
-5145.34,-4015.93,-3827.7
-5396.32,-3890.44,-3827.7
-5270.83,-3890.44,-3827.7
-5521.81,-3764.95,-3827.7
-5396.32,-3764.95,-3827.7
-5270.83,-3764.95,-3827.7
-5647.3,-3639.46,-3827.7
-5521.81,-3639.46,-3827.7
-5396.32,-3639.46,-3827.7
-5647.3,-3513.97,-3827.7
-5521.81,-3513.97,-3827.7
-5772.79,-3388.48,-3827.7
-5647.3,-3388.48,-3827.7
-5898.28,-3262.99,-3827.7
-5772.79,-3262.99,-3827.7
-6023.77,-3137.5,-3827.7
-5898.28,-3137.5,-3827.7
-6023.77,-3012.01,-3827.7
-5898.28,-3012.01,-3827.7
-6149.26,-2886.52,-3827.7
-6023.77,-2886.52,-3827.7
-6149.26,-2761.03,-3827.7
-6023.77,-2761.03,-3827.7
-6274.75,-2635.54,-3827.7
-6149.26,-2635.54,-3827.7
-6274.75,-2510.05,-3827.7
-6149.26,-2510.05,-3827.7
-6274.75,-2384.56,-3827.7
-251.226,-2384.56,-3827.7
-6400.25,-2259.07,-3827.7
-6274.75,-2259.07,-3827.7
-6400.25,-2133.58,-3827.7
-6400.25,-2008.09,-3827.7
-0.245117,-2008.09,-3827.7
-6400.25,-1882.6,-3827.7
125.245,-1882.6,-3827.7
-6525.74,-1757.11,-3827.7
-6400.25,-1757.11,-3827.7
-6525.74,-1631.62,-3827.7
-6400.25,-1631.62,-3827.7
250.735,-1631.62,-3827.7
-6525.74,-1506.13,-3827.7
-6525.74,-1380.64,-3827.7
376.226,-1380.64,-3827.7
-6525.74,-1255.15,-3827.7
-6525.74,-1129.66,-3827.7
501.715,-1129.66,-3827.7
-6525.74,-1004.17,-3827.7
-6525.74,-878.677,-3827.7
627.205,-878.677,-3827.7
-6525.74,-753.187,-3827.7
-6525.74,-627.696,-3827.7
-6400.25,-502.206,-3827.7
752.695,-502.206,-3827.7
-6400.25,-376.716,-3827.7
-6400.25,-251.226,-3827.7
-6400.25,-125.735,-3827.7
878.186,-125.735,-3827.7
-6400.25,-0.245117,-3827.7
878.186,-0.245117,-3827.7
-6274.75,125.245,-3827.7
878.186,125.245,-3827.7
-6274.75,250.735,-3827.7
878.186,250.735,-3827.7
-6274.75,376.226,-3827.7
878.186,376.226,-3827.7
-6149.26,501.715,-3827.7
878.186,501.715,-3827.7
-6149.26,627.205,-3827.7
878.186,627.205,-3827.7
752.695,752.695,-3827.7
-6023.77,878.186,-3827.7
627.205,878.186,-3827.7
-6023.77,1003.68,-3827.7
501.715,1003.68,-3827.7
-5898.28,1129.17,-3827.7
376.226,1129.17,-3827.7
-5898.28,1254.66,-3827.7
250.735,1254.66,-3827.7
-5772.79,1380.15,-3827.7
250.735,1380.15,-3827.7
-5772.79,1505.64,-3827.7
125.245,1505.64,-3827.7
-5647.3,1631.13,-3827.7
125.245,1631.13,-3827.7
-5521.81,1882.11,-3827.7
-5396.32,2007.6,-3827.7
-0.245117,2133.09,-3827.7
-5270.83,2258.58,-3827.7
-0.245117,2258.58,-3827.7
-5145.34,2384.07,-3827.7
-0.245117,2384.07,-3827.7
-5019.85,2509.56,-3827.7
-4894.36,2635.05,-3827.7
-4768.87,2760.54,-3827.7
-4768.87,2886.03,-3827.7
-4643.38,3011.52,-3827.7
-4517.89,3137.01,-3827.7
-4392.4,3262.5,-3827.7
-4266.91,3387.99,-3827.7
-4141.42,3513.48,-3827.7
-4015.93,3638.97,-3827.7
-3890.44,3764.46,-3827.7
-3639.46,3889.95,-3827.7
-3513.97,4015.44,-3827.7
-3388.48,4140.93,-3827.7
-3262.99,4266.42,-3827.7
-3012.01,4391.91,-3827.7
-3513.97,-5208.09,-3764.95
-3388.48,-5208.09,-3764.95
-3262.99,-5208.09,-3764.95
-3137.5,-5208.09,-3764.95
-3012.01,-5208.09,-3764.95
-2886.52,-5208.09,-3764.95
-2761.03,-5208.09,-3764.95
-3890.44,-5082.6,-3764.95
-3764.95,-5082.6,-3764.95
-3639.46,-5082.6,-3764.95
-2635.54,-5082.6,-3764.95
-4141.42,-4957.11,-3764.95
-4015.93,-4957.11,-3764.95
-2510.05,-4957.11,-3764.95
-4392.4,-4831.62,-3764.95
-4266.91,-4831.62,-3764.95
-2384.56,-4831.62,-3764.95
-4517.89,-4706.13,-3764.95
-2259.07,-4706.13,-3764.95
-4643.38,-4580.64,-3764.95
-2133.58,-4580.64,-3764.95
-4894.36,-4455.15,-3764.95
-4768.87,-4455.15,-3764.95
-2008.09,-4455.15,-3764.95
-5019.85,-4329.66,-3764.95
-1882.6,-4329.66,-3764.95
-5145.34,-4204.17,-3764.95
-1757.11,-4204.17,-3764.95
-5270.83,-4078.68,-3764.95
-1631.62,-4078.68,-3764.95
-5396.32,-3953.19,-3764.95
-1506.13,-3953.19,-3764.95
-5521.81,-3827.7,-3764.95
-1380.64,-3827.7,-3764.95
-5647.3,-3702.21,-3764.95
-1255.15,-3702.21,-3764.95
-1129.66,-3576.72,-3764.95
-5772.79,-3451.23,-3764.95
-5898.28,-3325.74,-3764.95
-1004.17,-3325.74,-3764.95
-6023.77,-3200.25,-3764.95
-878.677,-3200.25,-3764.95
-753.187,-3074.75,-3764.95
